city,otherName,country,latitude,longitude,year,population,certainty,source,overlapCandidateCount
Goteborg,G�teborg ,Sweden,57.70887,11.97456,1900,130000,1,chandler,1
Gotha,,Germany,50.94823,10.70193,1900,34000,1,chandler,1
Gottingen,G�ttingen ,Germany,51.53933,9.93406,1900,30000,1,chandler,1
Granada,,Spain,37.177336,-3.598558,1900,75000,1,chandler,1
Grand Rapids,Michigan,United States of America,42.96336,-85.66809,1900,87000,1,chandler,1
Graz,,Austria,47.06667,15.45,1900,138000,1,chandler,1
Great Yarmouth,,United Kingdom,52.60831,1.73052,1900,51000,1,chandler,1
Greenock,,United Kingdom,55.94838,-4.76121,1900,67000,1,chandler,1
Grenoble,,France,45.16667,5.71667,1900,68000,1,chandler,1
Grimsby,,United Kingdom,53.56539,-0.07553,1900,62000,1,chandler,1
Grodno,Hrodna,Belarus,53.666667,23.833333,1900,43000,2,chandler,1
Groningen,,Netherlands,53.21917,6.56667,1900,67000,1,chandler,1
Grudziadz,Graudenz,Poland,53.483749,18.753565,1900,32000,1,chandler,1
Guadalajara,,Mexico,20.673819,-103.343489,1900,101000,1,chandler,1
Guanajuato,,Mexico,21.01858,-101.2591,1900,41000,1,chandler,1
Guangzhou,Canton,China,23.11667,113.25,1900,585000,1,chandler,1
Guatemala City,Iximche,Guatemala,14.64072,-90.51327,1900,74000,1,chandler,1
Guayaquil,,Ecuador,-2.18194,-79.89167,1900,51000,1,chandler,1
Guben,,Germany,51.94987,14.71447,1900,33000,1,chandler,1
Guilin,"Gwilin, Kweilin",China,25.273566,110.290195,1900,80000,3,chandler,1
Guiyang,"Gwiyang, Kweiyang",China,26.647661,106.630154,1900,100000,1,chandler,1
Guizhou,Kweichow,China,26.598194,106.70741,1900,40000,1,chandler,1
Guntur,,India,16.29974,80.45729,1900,30000,1,chandler,1
Gwalior,,India,26.22982,78.17337,1900,90000,3,chandler,1
Haarlem,,Netherlands,52.38084,4.63683,1900,65000,1,chandler,1
Haikou,Kiungshan,China,20.003143,110.354149,1900,41000,3,chandler,1
Hakodate,,Japan,41.77583,140.73667,1900,80000,1,chandler,1
Halberstadt,,Germany,51.89562,11.05622,1900,42000,1,chandler,1
Halifax,,Canada,44.64533,-63.57239,1900,45000,1,chandler,1
Halifax,,United Kingdom,53.727019,-1.857539,1900,104000,1,chandler,1
Halle,,Germany,51.4833,11.9667,1900,156000,3,chandler,1
Hamadan,,Iran,34.79922,48.51456,1900,40000,1,chandler,1
Hamburg,,Germany,53.57532,10.01534,1900,895000,1,chandler,1
Hamm,,Germany,51.68033,7.82089,1900,31000,1,chandler,1
Hangzhou,Hangchow,China,30.25,120.166667,1900,350000,2,chandler,1
Hannover,,Germany,52.37052,9.73322,1900,289000,1,chandler,1
Hanoi,H� Noi,Vietnam,21.033333,105.85,1900,72000,1,chandler,1
Hanzhong,Hanchung,China,33.066667,107.016667,1900,80000,1,chandler,1
Harar,Harrar,Ethiopia,9.304648,42.132642,1900,40000,1,chandler,1
Harrisburg,Pennsylvania,United States of America,40.2737,-76.884418,1900,50000,1,chandler,1
Hartford,,United States of America,41.7627,-72.6743,1900,89000,3,chandler,1
Hartlepool,,United Kingdom,54.68611,-1.2125,1900,83000,1,chandler,1
Hastings,,United Kingdom,50.8563,0.5729,1900,65000,1,chandler,1
Hathras,,India,27.59621,78.05237,1900,42000,1,chandler,1
Havana,La Habana,Cuba,23.13302,-82.38304,1900,243000,1,chandler,1
Haverhill,,United Kingdom,52.08226,0.43891,1900,37000,1,chandler,1
Hefei,"Hofei, Luchow",China,31.866667,117.283333,1900,31000,1,chandler,1
Heidelberg,,Germany,49.40768,8.69079,1900,40000,1,chandler,1
Heilbronn,,Germany,49.13995,9.22054,1900,37000,1,chandler,1
Helsinki,Helsinfors,Finland,60.173324,24.941025,1900,97000,1,chandler,1
Hildesheim,,Germany,52.15077,9.95112,1900,42000,1,chandler,1
Himeji,,Japan,34.81667,134.7,1900,35000,1,chandler,1
Hirosaki,,Japan,40.59306,140.4725,1900,35000,1,chandler,1
Hiroshima,,Japan,34.396775,132.460017,1900,118000,1,chandler,1
Ho Chi Minh,Saigon,Vietnam,10.823099,106.628767,1900,170000,1,chandler,1
Hobart,,Australia,-42.87936,147.32941,1900,33000,1,chandler,1
Hodeidah,"Al Hudaydah, Hodeida",Yemen,14.802222,42.951111,1900,33000,1,chandler,1
Hodmezovasarhely,"Hodmezo-Vasarhely, H�dmezov�s�rhely ",Hungary,46.418126,20.330032,1900,60000,1,chandler,1
Hof,,Germany,50.313539,11.912781,1900,32000,3,chandler,1
Holyoke,Massachusetts,United States of America,42.20426,-72.6162,1900,45000,2,chandler,1
Homs,,Syria,34.72682,36.72339,1900,35000,1,chandler,1
Hong Kong,,China,22.28552,114.15769,1900,192000,1,chandler,1
Honolulu,,United States of America,21.30694,-157.85833,1900,39000,1,chandler,1
Houston,Texas,United States of America,29.760193,-95.36939,1900,44000,1,chandler,1
Hsinhui,,China,22.4583,113.034187,1900,40000,3,chandler,1
Huai'an,"Huaian, Hwaian",China,33.5,119.133333,1900,35000,1,chandler,1
Hubli,,India,15.34776,75.13378,1900,60000,1,chandler,1
Huddersfield,,United Kingdom,53.64904,-1.78416,1900,95000,1,chandler,1
Hue,,Vietnam,16.46667,107.6,1900,42000,1,chandler,1
Huizhou,Huichow,China,23.0667,114.4,1900,30000,2,chandler,1
Hull,,United Kingdom,53.7446,-0.33525,1900,236000,1,chandler,1
Hyderabad,,India,17.38405,78.45636,1900,445000,1,chandler,1
Iasi,Jassy,Romania,47.16667,27.6,1900,78000,1,chandler,1
Ibadan,,Nigeria,7.38778,3.89639,1900,204000,1,chandler,1
Imphal,,India,24.80805,93.9442,1900,67000,1,chandler,1
Indianapolis,Indiana,United States of America,39.76838,-86.15804,1900,169000,1,chandler,1
Indore,,India,22.71792,75.8333,1900,97000,1,chandler,1
Ipswich,,United Kingdom,52.05917,1.15545,1900,65000,3,chandler,1
Iquique,,Chile,-20.22036,-70.13913,1900,42000,1,chandler,1
Irkutsk,,Russian Federation,52.29778,104.29639,1900,49000,1,chandler,1
Iseyin,,Nigeria,7.966667,3.6,1900,35000,1,chandler,1
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1900,900000,1,chandler,1
Ivano-Frankivs'k,"Ivano-Frankivsk, Stanislau",Ukraine,48.916667,24.716667,1900,30000,3,chandler,1
Ivanovo,,Russian Federation,56.9967,40.9819,1900,64000,1,chandler,1
Iwo,Osun,Nigeria,7.63333,4.18333,1900,60000,1,chandler,1
Izmail,Ismail,Romania,45.351667,28.836389,1900,33000,2,chandler,1
Jaffna,,Sri Lanka,9.66845,80.00742,1900,34000,1,chandler,1
Jaipur,Jeypore,India,26.91962,75.78781,1900,160000,1,chandler,1
Jakarta,Batavia,Indonesia,-6.21462,106.84513,1900,115000,1,chandler,1
Jalandhar,Jullundur,India,31.326015,75.576183,1900,77000,3,chandler,1
Jammu,,India,32.73569,74.86911,1900,35000,1,chandler,1
Jamnagar,,India,22.47292,70.06673,1900,53000,1,chandler,1
Japalpur,Jubbulpore,India,23.1667,79.95,1900,89000,1,chandler,1
Jatinegara,Meester Cornelis,Indonesia,-6.230702,106.882743,1900,33000,1,chandler,1
Jaunpur,,India,25.75506,82.68361,1900,42000,1,chandler,1
Jelgava,Mitau,Latvia,56.648333,23.713889,1900,35000,2,chandler,1
Jerusalem,,Israel,31.76904,35.21633,1900,56000,1,chandler,1
Jhansi,,India,25.45446,78.58221,1900,55000,1,chandler,1
Jilin,Kirin,China,43.896536,125.32599,1900,75000,3,chandler,1
Jinan,Tsinan,China,36.650997,117.120497,1900,135000,1,chandler,1
Jingdezhen,Kingtehchen,China,29.268836,117.17842,1900,40000,2,chandler,1
Jingmen,Shasi/Jingzhou,China,31.0436,112.2008,1900,80000,3,chandler,1
Jiujiang,"Kiukiang, Kew Keang",China,29.705078,115.987222,1900,36000,1,chandler,1
Jodhpur,,India,26.26841,73.00594,1900,60000,1,chandler,1
Johannesburg,,South Africa,-26.20227,28.04363,1900,173000,1,chandler,1
Kabul,,Afghanistan,34.52813,69.17233,1900,70000,1,chandler,1
Kaesong,Songdo,Dem. People's Republic of Korea,37.97083,126.55444,1900,30000,1,chandler,1
Kagoshima,,Japan,31.5966,130.557183,1900,55000,1,chandler,1
Kahramanmaras,Marash,Turkey,37.5833,36.9333,1900,52000,3,chandler,1
Kaifeng,"Bienliang, Pienliang",China,34.7986,114.30742,1900,150000,1,chandler,1
Kaiserslautern,,Germany,49.443,7.77161,1900,48000,1,chandler,1
Kakinada,Kokanada,India,16.93,82.33,1900,47000,3,chandler,1
Kaluga,,Russian Federation,54.5293,36.27542,1900,50000,1,chandler,1
Kamianets-Podilskyi,Kamenets,Ukraine,48.683333,26.583333,1900,39000,2,chandler,1
Kanazawa,,Japan,36.561325,136.656206,1900,87000,1,chandler,1
Kanchipuram,"Conjeeveram, Kanchi, K?�ci-pura, Conjevaram",India,12.834173,79.70364,1900,45000,1,chandler,1
Kandahar,Qandahar,Afghanistan,31.61332,65.71013,1900,31000,1,chandler,1
Kangding,Tatsienlu,China,30.055278,101.964722,1900,35000,1,chandler,1
Kano,,Nigeria,12.00012,8.51672,1900,40000,1,chandler,1
Kanpur,Cawnpore,India,26.4478,80.34627,1900,197000,1,chandler,1
Kansas City,Missouri,United States of America,39.11417,-94.62746,1900,215000,1,chandler,1
Karachi,,Pakistan,24.9056,67.0822,1900,114000,1,chandler,1
Karbala,Kerbela,Iraq,32.6143,44.02483,1900,65000,1,chandler,1
Karlsruhe,,Germany,49.00472,8.38583,1900,97000,1,chandler,1
Kashan,,Iran,33.98308,51.43644,1900,35000,1,chandler,1
Kashi,Kashgar,China,39.4704,75.989756,1900,33000,1,chandler,1
Kathmandu,Katmandu,Nepal,27.7,85.333333,1900,40000,1,chandler,1
Kaunas,Kovno,Lithuania,54.898535,23.903563,1900,69000,1,chandler,1
Kayseri,"Caesarea, Mazaca",Turkey,38.73222,35.48528,1900,60000,2,chandler,1
Kazan,,Russian Federation,55.790278,49.134722,1900,143000,2,chandler,1
Kecskemet,,Hungary,46.90618,19.69128,1900,57000,1,chandler,1
Kerman,,Iran,30.28321,57.07879,1900,49000,1,chandler,1
Kermanshah,,Iran,34.31417,47.065,1900,40000,1,chandler,1
Kharkov,Kharkiv,Ukraine,49.9935,36.230384,1900,197000,1,chandler,1
Kherson,Cherson,Ukraine,46.635417,32.616867,1900,73000,1,chandler,1
Khujand,Khojent,Tajikistan,40.283333,69.633333,1900,31000,2,chandler,1
Khvoy,"Khoy, Khoi",Iran,38.5525,44.952222,1900,35000,2,chandler,1
Kiel,,Germany,54.32133,10.13489,1900,117000,1,chandler,1
Kiev,,Ukraine,50.45466,30.5238,1900,300000,1,chandler,1
Kilmarnock,,United Kingdom,55.61171,-4.49581,1900,33000,1,chandler,1
Kingston,,Jamaica,17.992731,-76.8,1900,46000,1,chandler,1
Kirkcaldy,,United Kingdom,56.10982,-3.16149,1900,33000,1,chandler,1
Kirovohrad, Elizavetgrad,Ukraine,48.507933,32.262317,1900,66000,2,chandler,1
Kiskunfelegyhaza,Kiskunf�legyh�za ,Hungary,46.71213,19.84458,1900,33000,1,chandler,1
Knoxville,Tennesse,United States of America,35.972778,-83.99769,1900,36000,1,chandler,1
Kobe,Hyogo,Japan,34.691269,135.183072,1900,242000,1,chandler,1
Koblenz am Rhein,Coblenz,Germany,50.360025,7.589907,1900,48000,1,chandler,1
Kochi,,Japan,33.558803,133.531167,1900,36000,2,chandler,1
Kofu,,Japan,35.655625,138.567574,1900,38000,1,chandler,1
Kohat,,Pakistan,33.58196,71.44929,1900,30000,1,chandler,1
Kokand,Khokand,Uzbekistan,40.533261,70.932342,1900,86000,1,chandler,1
Kolar,,India,13.13671,78.12917,1900,35000,1,chandler,1
Kolhapur,,India,16.69563,74.23167,1900,51000,1,chandler,1
Kolomyia,Kolomea,Ukraine,48.530556,25.040278,1900,34000,1,chandler,1
Konigsberg,"Kaliningrad, K�nigsberg ",Germany,54.716667,20.516667,1900,189000,2,chandler,1
Kortrijk,Courtrai,Belgium,50.83053,3.264464,1900,33000,1,chandler,1
Kosice,"Ko�ice, Kassa",Slovakia,48.721005,21.2578,1900,35000,1,chandler,1
Kostroma,,Russian Federation,57.76647,40.92686,1900,41000,1,chandler,1
Kota,Kotah,India,25.18,75.83,1900,34000,3,chandler,1
Krakow,Cracow,Poland,50.06143,19.93658,1900,108000,1,chandler,1
Krasnodar,Ekaterinodar,Russian Federation,45.006247,38.960626,1900,70000,1,chandler,1
Krasnoyarsk,,Russian Federation,56.01839,92.86717,1900,33000,1,chandler,1
Krefeld,,Germany,51.33921,6.58615,1900,109000,1,chandler,1
Kremenchuk,Kremenchug,Ukraine,49.065783,33.410033,1900,65000,1,chandler,1
Kuala Lumpur,,Malaysia,3.1412,101.68653,1900,47000,1,chandler,1
Kudus,Kudus Regency,Indonesia,-6.8048,110.8405,1900,31000,2,chandler,1
Kukukhoto,"Kweihwa, Kweisui, Huhehot",China,40.842585,111.749181,1900,50000,2,chandler,1
Kumamoto,,Japan,32.78983,130.741574,1900,59000,1,chandler,1
Kumbakonam,,India,10.96209,79.39124,1900,59000,1,chandler,1
Kunming,Yunnanfu,China,25.03889,102.71833,1900,46000,1,chandler,1
Kure,,Japan,34.23333,132.56667,1900,60000,1,chandler,1
Kursk,,Russian Federation,51.73733,36.18735,1900,58000,1,chandler,1
Kutaisi,Kutais,Georgia,42.25,42.7,1900,36000,1,chandler,1
La Chaux de Fonds,,Switzerland,47.097872,6.821634,1900,35000,1,chandler,1
La Paz,,Bolivia,-16.5,-68.15,1900,54000,1,chandler,1
La Plata,,Argentina,-34.92145,-57.95453,1900,58000,1,chandler,1
La Spezia,Spezia,Italy,44.10245,9.824083,1900,38000,3,chandler,1
Lagos,,Nigeria,6.524379,3.379206,1900,38000,1,chandler,1
Lahore,,Pakistan,31.54972,74.34361,1900,200000,1,chandler,1
Lamphun,"Haripunjai, Lampun ",Thailand,18.574461,99.008722,1900,12000,1,chandler,1
Lancaster,,United Kingdom,54.06667,-2.83333,1900,39000,1,chandler,1
Lancaster,Pennsylvania,United States of America,40.039722,-76.304444,1900,41000,3,chandler,1
Landsberg am Lech,Landsberg,Germany,48.047778,10.898889,1900,33000,1,chandler,1
Lanzhou,Lanchow,China,36.061089,103.834304,1900,110000,1,chandler,1
Las Palmas,,Spain,28.15,-15.416667,1900,44000,3,chandler,1
Lausanne,,Switzerland,46.516,6.63282,1900,46000,1,chandler,1
Lawrence,Kansas,United States of America,38.9717,-95.2353,1900,71000,3,chandler,1
Le Havre,,France,49.494369,0.107931,1900,150000,1,chandler,1
Le Mans,,France,48.00611,0.199556,1900,63000,1,chandler,1
Leeds,,United Kingdom,53.79648,-1.54785,1900,436000,1,chandler,1
Leghorn,Livorno,Italy,43.55,10.310579,1900,78000,2,chandler,1
Legnica,Leignitz,Poland,51.208333,16.160278,1900,55000,2,chandler,1
Leicester,,United Kingdom,52.6386,-1.13169,1900,207000,1,chandler,1
Leiden,Leyden,Netherlands,52.15833,4.49306,1900,54000,1,chandler,1
Leipzig,,Germany,51.33962,12.37129,1900,532000,1,chandler,1
Leon,L�on ,Mexico,21.1292,-101.672675,1900,63000,1,chandler,1
Leon,,Spain,42.605556,-5.57,1900,55000,1,chandler,1
Leshan,Kiating,China,29.552106,103.765568,1900,35000,3,chandler,1
Lewiston,Maine,United States of America,44.0975,,1900,36000,3,chandler,1
Lexington,Kentucky,United States of America,38.040584,-84.503716,1900,35000,1,chandler,1
Lhasa,,China,29.645563,91.140749,1900,35000,1,chandler,1
Liaoyang,,China,41.266667,123.183333,1900,39000,1,chandler,1
Liberec,Reichenberg,Czech Republic,50.716667,15.066667,1900,34000,3,chandler,1
Liege, Li�ge ,Belgium,50.63373,5.56749,1900,295000,1,chandler,1
Liepaja,Libau,Latvia,56.505634,21.011906,1900,67000,1,chandler,1
Lille,,France,50.628442,3.054975,1900,289000,1,chandler,1
Lima,Rimac,Peru,-12.04318,-77.02824,1900,122000,1,chandler,1
Limerick,,Ireland,52.6653,-8.630497,1900,38000,1,chandler,1
Limoges,,France,45.83153,1.2578,1900,84000,1,chandler,1
Lincoln,,United Kingdom,53.230689,-0.540583,1900,48000,1,chandler,1
Lincoln,Nebraska,United States of America,40.825763,-96.685198,1900,40000,3,chandler,1
Linqing,Linching,China,36.849444,115.706111,1900,48000,3,chandler,1
Linz,,Austria,48.30639,14.28611,1900,58000,1,chandler,1
Lisbon,,Portugal,38.71667,-9.13333,1900,363000,1,chandler,1
Little Rock,,United States of America,34.74648,-92.28959,1900,42000,1,chandler,1
Liverpool,,United Kingdom,53.408372,-2.991572,1900,940000,1,chandler,1
Ljubljana,Laibach,Slovenia,46.056456,14.508064,1900,36000,1,chandler,1
Lodz,,Poland,51.75,19.46667,1900,351000,1,chandler,1
London,,Canada,42.98339,-81.23304,1900,40000,1,chandler,1
London,,United Kingdom,51.511214,-0.119825,1900,6480000,1,chandler,1
Londonderry,New Hampshire,United States of America,42.86509,-71.37395,1900,38000,3,chandler,1
Lorca,,Spain,37.67119,-1.7017,1900,66000,1,chandler,1
Lorient,,France,47.75,-3.36667,1900,42000,1,chandler,1
Los Angeles,California,United States of America,34.052234,-118.243685,1900,107000,1,chandler,1
Louisville,Kentucky,United States of America,38.252563,-85.758367,1900,236000,1,chandler,1
Louveigne,"Louvain, Louveign� ",Belgium,50.877572,4.704328,1900,42000,2,chandler,1
Lowell,Massachusetts,United States of America,42.633425,-71.316172,1900,94000,1,chandler,1
Lubeck,L�beck ,Germany,53.865886,10.687097,1900,82000,1,chandler,1
Lublin,,Poland,51.25,22.56667,1900,57000,1,chandler,1
Lucca,,Italy,43.84357,10.50585,1900,43000,1,chandler,1
Lucknow,,India,26.83928,80.92313,1900,265000,1,chandler,1
Ludhiana,,India,30.90015,75.85229,1900,48000,1,chandler,1
Ludwigshafen,,Germany,49.47741,8.44518,1900,61000,1,chandler,1
Luoyang,Honan,China,34.669722,112.442222,1900,30000,2,chandler,1
Luton,,United Kingdom,51.87967,-0.41748,1900,36000,1,chandler,1
Lvov,"Lwow, Lemberg",Poland,49.839683,24.029717,1900,159000,1,chandler,1
Lyon,,France,45.74846,4.84671,1900,508000,1,chandler,1
Maastricht,,Netherlands,50.84833,5.68889,1900,34000,1,chandler,1
Macao,,China,22.1667,113.55,1900,63000,1,chandler,1
Macclesfield,,United Kingdom,53.258663,-2.119287,1900,34000,1,chandler,1
Maceio,Macei� ,Brazil,-9.66583,-35.73528,1900,36000,1,chandler,1
Madras,,India,13.08784,80.27847,1900,505000,1,chandler,1
Madrid,,Spain,40.416775,-3.703789,1900,539000,1,chandler,1
Madurai,,India,9.91735,78.11962,1900,104000,1,chandler,1
Maebashi,,Japan,36.389482,139.063428,1900,33000,1,chandler,1
Magdeburg,,Germany,52.130808,11.628878,1900,229000,1,chandler,1
Maidstone,,United Kingdom,51.26667,0.51667,1900,33000,1,chandler,1
Mako,,Hungary,46.21667,20.48333,1900,33000,1,chandler,1
Malaga,,Spain,36.721261,-4.421267,1900,117000,1,chandler,1
Malatya,,Turkey,38.35018,38.31667,1900,30000,1,chandler,1
Malmo,Malm� ,Sweden,55.604981,13.003822,1900,60000,1,chandler,1
Manaus,,Brazil,-3.10194,-60.025,1900,65000,1,chandler,1
Manchester,,United Kingdom,53.48095,-2.23743,1900,1435000,1,chandler,1
Mandalay,,Myanmar,21.97473,96.08359,1900,184000,1,chandler,1
Mangalore,,India,12.91723,74.85603,1900,43000,1,chandler,1
Manila,,Philippines,14.58,121,1900,190000,1,chandler,1
Manisa,,Turkey,38.61202,27.42646,1900,35000,1,chandler,1
Mannheim,,Germany,49.49671,8.47955,1900,203000,1,chandler,1
Mansoura,Mansura,Egypt,31.040948,31.37847,1900,37000,3,chandler,1
Maracaibo,,Venezuela,10.63167,-71.64056,1900,45000,1,chandler,1
Marghilon,"Margilan, Marghelan",Uzbekistan,40.471119,71.718361,1900,42000,2,chandler,1
Mariupol,Zhdanov,Ukraine,47.09514,37.54131,1900,52000,1,chandler,1
Marrakech,Marrakesh,Morocco,31.63416,-7.99994,1900,120000,1,chandler,1
Marseille,,France,43.29695,5.38107,1900,410000,1,chandler,1
Mashhad,Meshhed,Iran,36.3,59.6,1900,70000,1,chandler,1
Masulipatam,,India,16.18438,81.134933,1900,39000,1,chandler,1
Matanzas,,Cuba,23.04111,-81.5775,1900,36000,1,chandler,1
Mathura,Muttra,India,27.4925,77.673611,1900,60000,3,chandler,1
Matsue,,Japan,35.468059,133.048375,1900,34000,1,chandler,1
Matsumae,"Fukuyama, Matsmaye (Hokkaido)",Japan,41.433333,140.116667,1900,35000,3,chandler,1
Matsuyama,,Japan,33.839157,132.765575,1900,36000,1,chandler,1
Mawlamyine,Moulmein,Myanmar,16.484591,97.625931,1900,57000,1,chandler,1
Maykop,Maikop,Russian Federation,44.6,40.08333,1900,34000,1,chandler,1
Mecca,,Saudi Arabia,21.42667,39.82611,1900,60000,1,chandler,1
Mechelen,,Belgium,51.02574,4.47762,1900,56000,1,chandler,1
Meckenbeuren,Schwerin,Germany,53.62937,11.41316,1900,38000,1,chandler,1
Medellin,Medell�n,Colombia,6.25184,-75.56359,1900,52000,1,chandler,1
Medina,Madinah ,Saudi Arabia,24.4609,39.620189,1900,27500,1,chandler,1
Meerut,,India,28.97155,77.71934,1900,118000,1,chandler,1
Meihsien,,China,24.297687,116.107241,1900,60000,3,chandler,1
Meknes,"Takrart, Mequinez, Miknas, Mekn�s ",Morocco,33.89352,-5.54727,1900,50000,1,chandler,1
Melbourne,,Australia,-37.814,144.96332,1900,485000,1,chandler,1
Memphis,,United States of America,35.149703,-90.048529,1900,102000,1,chandler,1
Mendoza,,Argentina,-32.89084,-68.82717,1900,30000,1,chandler,1
Mengo,hill/area in Kampala,Uganda,0.346667,32.605556,1900,30000,3,chandler,1
Merida,Tiho,Mexico,20.979719,-89.615789,1900,43000,1,chandler,1
Messina,,Italy,38.19327,15.54969,1900,93000,1,chandler,1
Metz,,France,49.11911,6.17269,1900,58000,1,chandler,1
Mexico City,Tenochtitlan,Mexico,19.42847,-99.12766,1900,368000,1,chandler,1
Mhow,Dr Ambedkar Nagar,India,22.552437,75.756527,1900,35000,3,chandler,1
Michurinsk,Kozlov,Russian Federation,52.883333,40.483333,1900,41000,2,chandler,1
Middlesbrough,,United Kingdom,54.57623,-1.23483,1900,89000,1,chandler,1
Midnapore,Midnapur,India,22.42087,87.326088,1900,33000,2,chandler,1
Milan,,Italy,45.465453,9.198786,1900,491000,1,chandler,1
Milwaukee,Wisconsin,United States of America,43.0389,-87.90647,1900,285000,1,chandler,1
Minneapolis,Minnesota,United States of America,39.12194,-93.265011,1900,366000,1,chandler,1
Minsk,,Belarus,53.9,27.56667,1900,94000,1,chandler,1
Mirzapur,,India,24.10287,82.564433,1900,80000,3,chandler,1
Miskolc,Miskole,Hungary,48.104167,20.791667,1900,40000,1,chandler,1
Mobile,Alabama,United States of America,30.69436,-88.04305,1900,40000,1,chandler,1
Modakeke,,Nigeria,7.38333,4.26667,1900,50000,3,chandler,1
Mogilev,,Belarus,53.899999,30.333328,1900,47000,1,chandler,1
Monastir,,Turkey,41.038155,21.343003,1900,45000,3,chandler,1
Montauban,,France,44.01667,1.35,1900,30000,1,chandler,1
Monterrey,Monterey,Mexico,25.6667,-100.3,1900,62000,1,chandler,1
Montevideo,,Uraguay,-34.817311,-56.158866,1900,268000,1,chandler,1
Montlucon,Montlu�on ,France,46.33333,2.6,1900,32000,2,chandler,1
Montpellier,,France,43.61092,3.87723,1900,75000,1,chandler,1
Montreal,Montr�al,Canada,45.50884,-73.58781,1900,325000,1,chandler,1
Monza,,Italy,45.58248,9.27485,1900,33000,1,chandler,1
Moradabad,,India,28.83893,78.77684,1900,74000,1,chandler,1
Morelia,,Mexico,19.768333,-101.189444,1900,37000,2,chandler,1
Morioka,,Japan,39.702053,141.154484,1900,33000,1,chandler,1
